"","fecha_inicial","fecha_final","año_inicial","mes_inicial","dia_inicial","año_final","mes_final","dia_final","pais","ciudad","categoria_principal","categoria","proyecto_featured","descripcion_largo","descripcion_full_largo","titulo_largo","cant_creaciones_dueño","cant_faqs","cant_imagenes","cant_videos","cant_tiers","tier_promedio","tier_max","tier_min","duracion","moneda","objetivo_monto","objetivo_ratio","monto_obtenido","monto_obtenido_porcentaje","estado","exito","cant_actualizaciones","cant_backers","cant_backers_tiers","cant_comentarios","backers_promedio_por_tier","aporte_promedio_por_backer","title","cotizacion","moneda_igual_pais","dia_semana_inicial","dia_semana_final","weekend_inicial","weekend_final","primera_quincena_inicial","primera_quincena_final","id"
"5325",2019-02-12,2019-03-13,2019,2,12,2019,3,13,"United States","Indianapolis","Music","Music","0",90,10158,34,1,0,9,1,8,89.375,200,10,29,"USD",2545,87.7586206896552,7652,3.0067,"Funding Successful","success",6,149,134,4,16.75,51.36,"Sarah Grain is releasing a record!",1,1,"martes","miércoles",0,0,1,1,5345
"5326",2019-01-28,2019-03-14,2019,1,28,2019,3,14,"Sweden","Stockholm","Games","Live Games","0",43,0,17,1,0,0,1,8,56.574875,132.468,11.039,45,"SEK",6623.4,16.2479361333333,14.24031,0.0021,"Funding Unsuccessful","fail",0,3,1,0,0.12,43,"Magic Castle VYAT",0.11039,1,"lunes","jueves",0,0,0,1,5346
"5327",2019-02-02,2019-03-13,2019,2,2,2019,3,13,"United States","Baton Rouge","Comics","Comic Books","0",133,0,48,5,0,50,3,15,75.2,300,3,39,"USD",4500,115.384615384615,3849,0.8553,"Funding Unsuccessful","fail",27,96,91,2,5.69,40.09,"Amelia Sky Issue #3 The Monster Within Tells You",1,1,"sábado","miércoles",1,0,1,1,5347
"5328",2019-02-14,2019-03-13,2019,2,14,2019,3,13,"United States","Arlington Heights","Fashion","Accessories","0",63,1157,32,1,0,15,0,15,30.4,71,5,27,"USD",600,22.2222222222222,2060,3.4333,"Funding Successful","success",11,78,76,2,4,26.41,"A Kinky Little Thing Called Love",1,1,"jueves","miércoles",0,0,1,1,5348
"5329",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Detroit","Publishing","Children's Books","0",133,4759,20,1,0,16,1,8,215.375,1000,1,30,"USD",6250,208.333333333333,6468,1.0349,"Funding Successful","success",15,195,163,8,20.38,33.17,"I Hope It's A Puppy!",1,1,"martes","jueves",0,0,1,1,5349
"5330",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Miami","Technology","Apps","0",124,1596,36,1,0,1,0,3,50.3333333333333,100,1,30,"USD",2e+05,6666.66666666667,102,5e-04,"Funding Unsuccessful","fail",0,3,2,0,0.67,34,"$1 Rideshare app charge for drivers.",1,1,"martes","jueves",0,0,1,1,5350
"5331",2019-02-26,2019-03-13,2019,2,26,2019,3,13,"New Zeland","Mount Maunganui","Design","Design","0",112,4346,20,1,0,29,2,4,284.25,426,143,15,"USD",900,60,101266,112.5178,"Funding Successful","success",2,381,373,51,93.25,265.79,"Titanium ""Candy Can""",1,0,"martes","miércoles",0,0,0,1,5351
"5332",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Columbus","Fashion","Accessories","0",57,0,32,1,0,5,0,16,42.0625,138,5,30,"USD",1460,48.6666666666667,1844,1.263,"Funding Successful","success",12,57,56,3,3.11,32.35,"Egg Kitties Enamel Pins and More",1,1,"lunes","miércoles",0,0,1,1,5352
"5333",2019-02-04,2019-03-14,2019,2,4,2019,3,14,"Canada","Toronto","Film & Video","Drama","0",131,2163,52,1,0,3,1,6,113.333333333333,300,10,38,"USD",3000,78.9473684210526,3369,1.123,"Funding Successful","success",2,46,37,0,6.17,73.24,"D.N.A : Feeding off pain - A compelling short film -",1,0,"lunes","jueves",0,0,1,1,5353
"5334",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Trenton","Publishing","Publishing","0",86,2454,32,1,0,3,1,5,541,2000,20,30,"USD",2750,91.6666666666667,3514,1.2778,"Funding Successful","success",5,50,43,1,8.6,70.28,"The Bookshop on Lafayette Street",1,1,"martes","jueves",0,0,1,1,5354
"5335",2019-02-21,2019-03-13,2019,2,21,2019,3,13,"Mexico","Mexico","Film & Video","Thrillers","0",24,1059,12,1,0,2,1,3,10.3604,15.5406,5.1802,20,"MXN",621.624,1.6100683224,635.558738,1.0224,"Funding Successful","success",0,41,36,0,12,299.24,"Los anónimos",0.051802,1,"jueves","miércoles",0,0,0,1,5355
"5336",2019-02-07,2019-03-14,2019,2,7,2019,3,14,"France","Paris","Publishing","Publishing","0",35,1587,11,1,0,31,1,5,33.33372,68.028,15.8732,35,"EUR",1700.7,55.0929617142857,4998.9242,2.9393,"Funding Successful","success",11,164,162,31,32.4,26.88,"Dear Monday",1.1338,1,"jueves","jueves",0,0,1,1,5356
"5337",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"Italy","Bologna","Design","Interactive Design","0",116,0,57,2,0,2,2,10,250.48438,1127.8,1.1278,30,"EUR",22556,847.955226666667,2.2556,1e-04,"Funding Unsuccessful","fail",0,2,0,0,0,1,"Handmade lectern in aluminium and plexiglass + led + fan.",1.1278,1,"lunes","miércoles",0,0,1,1,5357
"5338",2019-02-19,2019-03-13,2019,2,19,2019,3,13,"Canada","Montreal","Games","Tabletop Games","0",78,593,34,1,0,13,1,5,117.2,500,1,22,"USD",500,22.7272727272727,1462,2.924,"Funding Successful","success",4,29,28,9,5.6,50.41,"3D Printable Airplanes (Re-Launch)",1,0,"martes","miércoles",0,0,0,1,5358
"5339",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Baltimore","Games","Tabletop Games","0",111,1464,59,1,0,8,1,4,24.5,49,5,30,"USD",500,16.6666666666667,9471,18.942,"Funding Successful","success",6,469,465,28,66.43,20.19,"Mega Dungeon Maker D100 Random Maze Generator for 5e + more",1,1,"martes","jueves",0,0,1,1,5359
"5340",2019-02-21,2019-03-14,2019,2,21,2019,3,14,"Spain","Valencia","Technology","Wearables","0",114,0,45,1,0,3,1,3,19.6525333333333,36.2816,7.9366,21,"EUR",1133.8,61.2144019047619,1210.8984,1.068,"Funding Successful","success",1,47,46,12,15.33,22.72,"Nano Technology Anti Mosquito Bands. No Deet!",1.1338,1,"jueves","jueves",0,0,0,1,5360
"5341",2019-02-20,2019-03-13,2019,2,20,2019,3,13,"Australia","Melbourne","Fashion","Accessories","0",70,686,45,1,1,24,0,13,98,182,14,21,"USD",200,9.52380952380952,7476,37.38,"Funding Successful","success",16,149,144,20,11.08,50.17,"Glass Classes - A set of D&D Hard enamel pins",1,0,"miércoles","miércoles",0,0,0,1,5361
"5342",2019-01-12,2019-03-13,2019,1,12,2019,3,13,"United States","Seattle","Music","Music","0",71,2202,30,1,5,0,1,11,147.272727272727,450,10,60,"USD",50000,833.333333333333,2,0,"Funding Unsuccessful","fail",0,2,0,0,0,1,"Psychedelic Concert Experience",1,1,"sábado","miércoles",1,0,1,1,5362
"5343",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Phoenix","Technology","Software","0",122,2212,60,1,0,1,1,1,50,50,50,30,"USD",10000,333.333333333333,57,0.0057,"Funding Unsuccessful","fail",0,3,1,0,1,19,"The platform for small business owners in health and wellnes",1,1,"lunes","miércoles",0,0,1,1,5364
"5344",2019-01-28,2019-03-14,2019,1,28,2019,3,14,"United States","Mckinney","Food","Drinks","0",68,531,29,3,8,0,1,1,79,79,79,45,"USD",15000,333.333333333333,390,0.026,"Funding Unsuccessful","fail",0,8,4,4,4,48.75,"Tasty well-being coffee maker",1,1,"lunes","jueves",0,0,0,1,5365
"5345",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United Kingdom","Nottingham","Fashion","Apparel","0",82,622,35,1,0,7,0,3,19.33665,25.7822,12.8911,30,"GBP",386.733,16.618045921,569.78662,1.4733,"Funding Successful","success",4,25,24,2,6,17.68,"Unholy. Screen Printed Unisex Shirt",1.28911,1,"martes","jueves",0,0,1,1,5366
"5346",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Los Angeles","Games","Gaming Hardware","0",61,3427,29,1,4,9,2,5,133.4,270,43,30,"USD",13000,433.333333333333,130754,10.058,"Funding Successful","success",2,1915,501,132,100.2,68.28,"Next Gen Dreamcast Controller",1,1,"martes","jueves",0,0,1,1,5367
"5347",2019-01-13,2019-03-14,2019,1,13,2019,3,14,"Canada","Montreal","Food","Food","0",104,669,31,1,0,1,0,2,137.5,175,100,60,"USD",50000,833.333333333333,528,0.0106,"Funding Unsuccessful","fail",0,7,4,0,2,75.43,"Grass Fed Goat Whey protein bar",1,0,"domingo","jueves",1,0,1,1,5368
"5348",2019-01-18,2019-03-14,2019,1,18,2019,3,14,"United Kingdom","Wrexham","Publishing","Art Books","0",98,972,16,1,0,1,0,3,25.764,38.646,12.882,55,"GBP",1288.2,30.1719861818182,248.6226,0.193,"Funding Unsuccessful","fail",1,17,14,0,4.67,11.35,"Well who's this?",1.2882,1,"viernes","jueves",0,0,0,1,5369
"5349",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Richmond","Games","Tabletop Games","0",23,4744,28,2,0,11,1,4,20,35,5,30,"USD",3000,100,405,0.135,"Funding Unsuccessful","fail",1,13,11,8,2.75,31.15,"Eisen Path RPG Core Rulebook",1,1,"martes","jueves",0,0,1,1,5370
"5350",2019-02-28,2019-03-14,2019,2,28,2019,3,14,"United States","Menomonie","Comics","Graphic Novels","0",128,886,8,1,0,4,1,3,75,150,25,14,"USD",600,42.8571428571429,931,1.5517,"Funding Successful","success",1,15,11,0,3.67,62.07,"DeVolved",1,1,"jueves","jueves",0,0,0,1,5371
"5351",2019-01-28,2019-03-14,2019,1,28,2019,3,14,"United States","Philadelphia","Technology","Apps","0",62,712,59,1,0,1,0,2,35,50,20,45,"USD",10000,222.222222222222,21,0.0021,"Funding Unsuccessful","fail",0,3,0,0,0,7,"STYLIZE: A social networking app for the fashion community.",1,1,"lunes","jueves",0,0,0,1,5372
"5352",2019-03-01,2019-03-14,2019,3,1,2019,3,14,"United Kingdom","Ipswich","Games","Tabletop Games","0",97,8472,29,2,0,48,5,3,150.1423,396.27,1.3209,13,"GBP",3962.7,402.640802307692,2909.9427,0.7343,"Cancelled by Creator","fail",2,50,49,28,12.25,44.06,"Mythos: Brotherhood Expansion",1.3209,1,"viernes","jueves",0,0,1,1,5373
"5353",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Madison","Publishing","Art Books","1",132,2922,52,1,0,4,1,4,15.5,30,2,30,"USD",2000,66.6666666666667,2018,1.009,"Funding Successful","success",0,44,35,1,8.75,45.86,"Who Is My Neighbor? The Story of the Good Samaritan.",1,1,"martes","jueves",0,0,1,1,5374
"5354",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"Serbia","Belgrade","Art","Art","1",135,5037,37,1,0,14,1,10,225.6,1000,1,30,"USD",1000,33.3333333333333,1435,1.435,"Funding Successful","success",10,51,42,2,3.5,28.14,"Iksvy art talks: The Creative Texture",1,0,"martes","jueves",0,0,1,1,5375
"5355",2019-02-22,2019-03-14,2019,2,22,2019,3,14,"United States","Dallas","Art","Art","0",31,1239,32,1,0,3,0,9,20.3333333333333,45,1,20,"USD",600,30,622,1.0367,"Funding Successful","success",5,21,20,0,2.22,29.62,"Puppy Pride Pins (and Stickers)!",1,1,"viernes","jueves",0,0,0,1,5376
"5356",2019-01-28,2019-03-14,2019,1,28,2019,3,14,"Canada","Toronto","Publishing","Art Books","0",133,5673,17,2,0,11,1,14,587.5,3000,15,45,"USD",7777,172.822222222222,215,0.0276,"Cancelled by Creator","fail",3,6,4,0,0.27,35.83,"Alice in PolyLand",1,0,"lunes","jueves",0,0,0,1,5377
"5357",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Tampa","Games","Video Games","0",36,9455,5,1,6,18,1,8,236.25,1000,5,30,"USD",120000,4000,2382,0.0198,"Funding Unsuccessful","fail",1,10,8,0,1,238.2,"Dirge",1,1,"martes","jueves",0,0,1,1,5378
"5358",2019-03-01,2019-03-14,2019,3,1,2019,3,14,"United Kingdom","Ipswich","Games","Tabletop Games","0",81,5997,35,3,0,1,1,6,85.4182,231.1575,1.3209,13,"GBP",9246.3,939.495205384615,3273.1902,0.354,"Cancelled by Creator","fail",1,46,45,27,6.43,53.87,"Purgatory: The Co-Operative Edition",1.3209,1,"viernes","jueves",0,0,1,1,5379
"5359",2019-02-15,2019-03-14,2019,2,15,2019,3,14,"United States","Kansas City","Publishing","Nonfiction","0",101,3719,34,1,2,9,0,6,54.1666666666667,100,10,27,"USD",500,18.5185185185185,2082,4.164,"Funding Successful","success",2,51,50,2,8.33,40.82,"We Are All Lost: The Official Book",1,1,"viernes","jueves",0,0,0,1,5380
"5360",2019-02-26,2019-03-14,2019,2,26,2019,3,14,"Greece","Athens","Games","Tabletop Games","1",133,3202,38,1,6,55,1,5,74.8,135,26,16,"USD",15000,937.5,102147,6.8098,"Funding Successful","success",11,1883,589,538,117.8,54.25,"The Pursuit of Happiness - Experiences",1,0,"martes","jueves",0,0,0,1,5381
"5361",2019-02-19,2019-03-14,2019,2,19,2019,3,14,"United States","Portland","Film & Video","Comedy","1",120,5813,48,1,1,10,1,11,213.181818181818,1000,10,23,"USD",40000,1739.13043478261,56054,1.4014,"Funding Successful","success",15,1191,1164,28,97,47.06,"The Doubleclicks' New Album: THE BOOK WAS BETTER",1,1,"martes","jueves",0,0,0,1,5382
"5362",2019-02-14,2019-03-14,2019,2,14,2019,3,14,"Canada","Montreal","Art","Art","1",131,3550,55,1,4,14,1,9,103.333333333333,350,8,28,"USD",2300,82.1428571428571,3307,1.4378,"Funding Successful","success",11,38,36,5,3.27,87.03,"The Cosmic Laws Oracle deck I Oracle des Lois Cosmiques",1,0,"jueves","jueves",0,0,1,1,5383
"5363",2019-02-14,2019-03-14,2019,2,14,2019,3,14,"United Kingdom","Nottingham","Music","Jazz","0",118,3504,60,1,15,1,0,7,170.931357142857,639.85,12.797,28,"GBP",4478.95,204.70401125,811.3298,0.1811,"Cancelled by Creator","fail",3,13,11,0,1.57,48.77,"Celebrating Gershwin: New Album from the Julian Bliss Septet",1.2797,1,"jueves","jueves",0,0,1,1,5384
"5364",2019-02-22,2019-03-14,2019,2,22,2019,3,14,"Canada","Winnipeg","Comics","Graphic Novels","0",125,645,26,1,0,1,0,5,37,100,5,20,"USD",600,30,211,0.3517,"Funding Unsuccessful","fail",0,5,3,0,0.6,42.2,"The Hole - A Graphic Novel",1,0,"viernes","jueves",0,0,0,1,5385
"5365",2019-01-13,2019-03-14,2019,1,13,2019,3,14,"Sweden","Stockholm","Technology","Apps","0",120,4664,30,1,0,1,0,3,6523.41666666667,9505.55,3354.9,60,"SEK",11183,20.8432481666667,1.00647,1e-04,"Funding Unsuccessful","fail",0,1,0,0,0,9,"Curiosity: An ancient catalyst",0.11183,1,"domingo","jueves",1,0,1,1,5386
"5366",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","New Orleans","Food","Food","0",134,2559,44,1,0,0,1,9,1244.70732222222,6445.55,6.44555,30,"GBP",25782.2,1107.86972806667,1.28911,1e-04,"Cancelled by Creator","fail",0,1,0,0,0,1,"Taking our Foodie Experiences Across America",1.28911,0,"martes","jueves",0,0,1,1,5387
"5367",2019-02-19,2019-03-14,2019,2,19,2019,3,14,"Spain","Barcelona","Games","Tabletop Games","0",134,4958,56,1,0,35,0,5,123.82188,225.6461,27.2136,23,"EUR",5669.5,279.50635,32038.3445,5.651,"Funding Successful","success",9,283,274,60,54.8,99.84,"Necronomicon by Abdul Alhazred with Cthulhu pawns & Idol",1.1339,1,"martes","jueves",0,0,0,1,5388
"5368",2019-02-21,2019-03-14,2019,2,21,2019,3,14,"New Zeland","Auckland","Art","Illustration","0",17,1546,24,1,0,1,0,6,250.166666666667,1000,6,21,"USD",4500,214.285714285714,292,0.0649,"Funding Unsuccessful","fail",0,6,3,0,0.5,48.67,"Take my Hand Not my Life",1,0,"jueves","jueves",0,0,0,1,5389
"5369",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Washington","Fashion","Accessories","0",35,1790,15,1,0,1,0,11,50.2727272727273,100,3,30,"USD",500,16.6666666666667,304,0.608,"Funding Unsuccessful","fail",2,16,15,0,1.36,19,"Symbiotic Pride",1,1,"martes","jueves",0,0,1,1,5390
"5370",2019-01-30,2019-03-14,2019,1,30,2019,3,14,"Germany","Gundelfingen","Art","Painting","0",129,2119,48,1,0,15,1,5,697.30848,1894.86,1.1484,43,"EUR",287.1,7.66757302325582,2634.4296,9.176,"Funding Successful","success",2,8,7,0,1.4,286.75,"MAKE 100 HANDMADE NUDE ART LINOLEUM PRINTS ""AKT""",1.1484,1,"miércoles","jueves",0,0,0,1,5391
"5371",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Dallas","Games","Tabletop Games","0",100,2804,55,1,2,7,1,12,60.9166666666667,299,1,30,"USD",500,16.6666666666667,3687,7.374,"Funding Successful","success",11,102,100,18,7.69,36.15,"Citadel of Terror - An Adventure for 5E and 1st/2nd Ed.",1,1,"martes","jueves",0,0,1,1,5392
"5372",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Garden Grove","Games","Mobile Games","0",134,4725,14,1,0,13,1,6,54.3333333333333,200,1,30,"USD",750,25,1437,1.916,"Funding Successful","success",4,87,84,6,14,16.52,"Ninja Chowdown",1,1,"martes","jueves",0,0,1,1,5393
"5373",2019-02-15,2019-03-14,2019,2,15,2019,3,14,"Canada","Charlottetown","Comics","Webcomics","0",78,1600,27,1,2,1,0,4,9,20,1,27,"USD",499,18.4814814814815,276,0.5531,"Funding Unsuccessful","fail",2,18,17,0,4.25,15.33,"ERAFLUX : Keeping the Peace",1,0,"viernes","jueves",0,0,0,1,5394
"5374",2019-01-23,2019-03-14,2019,1,23,2019,3,14,"United States","Miami","Comics","Graphic Novels","0",120,1065,21,5,0,7,1,4,39.75,100,4,50,"USD",5000,100,92,0.0184,"Funding Unsuccessful","fail",7,15,14,0,2.8,6.13,"DragonMasters Issue 1",1,1,"miércoles","jueves",0,0,0,1,5395
"5375",2019-02-05,2019-03-14,2019,2,5,2019,3,14,"United Kingdom","London","Food","Food","1",135,2305,45,1,7,21,1,10,1223.02752,6477.9,6.4779,37,"GBP",45345.3,1587.79631821622,49967.92944,1.1019,"Funding Successful","success",10,312,274,16,27.4,123.62,"SCHOOL OF WOK - IT'S A'BAO TIME TO GO GLOBAL!",1.29558,1,"martes","jueves",0,0,1,1,5396
"5376",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","St. George","Film & Video","Drama","0",57,4898,60,1,0,22,1,13,666.153846153846,3000,10,30,"USD",15000,500,2897,0.1931,"Funding Unsuccessful","fail",0,24,15,0,1.15,120.71,"SOSEFINA-A POLYNESIAN/AMERICAN FILM INSPIRED BY A TRUE STORY",1,1,"martes","jueves",0,0,1,1,5397
"5377",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Tucson","Film & Video","Documentary","0",128,4384,8,1,0,7,1,9,1879,10000,1,30,"USD",50000,1666.66666666667,4475,0.0895,"Funding Unsuccessful","fail",4,21,13,0,1.44,213.1,"Gem Show",1,1,"martes","jueves",0,0,1,1,5398
"5378",2019-01-15,2019-03-14,2019,1,15,2019,3,14,"Israel","Tel Aviv-Yafo","Design","Product Design","0",95,366,59,3,0,25,1,12,86.0833333333333,199,30,58,"USD",15000,258.620689655172,10513,0.7009,"Cancelled by Creator","fail",0,146,145,13,9.06,72.01,"GekkoWave ~ Pairable Stereo Bluetooth Speakers with a Twist",1,0,"martes","jueves",0,0,0,1,5399
"5379",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United Kingdom","London","Games","Puzzles","0",117,3239,28,1,1,7,1,6,49.630735,122.46545,21.91487,30,"GBP",6445.55,276.967432016667,28624.68755,4.441,"Funding Successful","success",7,808,804,9,134,27.48,"404: Interactive Puzzle Book",1.28911,1,"martes","jueves",0,0,1,1,5400
"5380",2019-02-05,2019-03-14,2019,2,5,2019,3,14,"Germany","Munich","Games","Tabletop Games","1",130,5599,39,1,3,49,1,8,28.9503375,73.0176,1.1409,37,"EUR",1140.9,35.1798056756757,36595.5084,32.076,"Funding Successful","success",17,1574,1568,480,174.22,20.38,"Crimson Company - Skill-based Card Game",1.1409,1,"martes","jueves",0,0,1,1,5401
"5381",2019-02-14,2019-03-14,2019,2,14,2019,3,14,"United States","Oakland","Food","Vegan","0",133,2418,39,3,0,4,1,8,1325.625,5950,10,28,"USD",44000,1571.42857142857,25634,0.5826,"Cancelled by Creator","fail",5,364,337,13,42.12,70.42,"Golden Mylk Chocolate by Endorfin Foods",1,1,"jueves","jueves",0,0,1,1,5402
"5382",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"Germany","Berlin","Music","Jazz","0",129,0,44,1,0,0,1,6,280.700446666667,793.366,1.13338,30,"EUR",17000.7,642.2751122,3731.08696,0.2195,"Funding Unsuccessful","fail",0,67,63,0,7.88,49.13,"Meschiya Lake and the New Movement Jazz Band",1.13338,1,"martes","jueves",0,0,1,1,5403
"5383",2019-03-05,2019-03-14,2019,3,5,2019,3,14,"United States","Los Angeles","Games","Playing Cards","0",130,2420,44,1,0,15,1,5,33.6,90,8,9,"USD",350,38.8888888888889,1105,3.1571,"Funding Successful","success",4,59,58,4,11.6,18.73,"Blankenburg Playing Cards: 4 Suits, 4 Themes",1,1,"martes","jueves",0,0,1,1,5404
"5384",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Austin","Art","Public Art","0",63,2892,59,1,0,3,1,6,219.166666666667,700,25,30,"USD",8000,266.666666666667,8207,1.0259,"Funding Successful","success",7,115,80,0,13.33,71.37,"Ryah Christensen & Melissa Knight: Community Mosaic Project",1,1,"martes","jueves",0,0,1,1,5405
"5385",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Key West","Technology","Technology","0",128,7744,58,1,0,15,1,8,562.5,2500,15,30,"USD",21000,700,1105,0.0526,"Funding Unsuccessful","fail",0,18,14,0,1.75,61.39,"3 New Plant-Based Cleaners moving OUT OF PLASTIC PACKAGING",1,1,"martes","jueves",0,0,1,1,5406
"5386",2019-01-13,2019-03-14,2019,1,13,2019,3,14,"United States","Bethesda","Fashion","Apparel","0",48,1785,43,2,0,1,0,4,196.25,500,50,60,"USD",15000,250,11,7e-04,"Cancelled by Creator","fail",0,2,0,0,0,5.5,"Vivienne Ashton: Fun and Affordable Fashion",1,1,"domingo","jueves",1,0,1,1,5407
"5387",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"Sri Lanka","Colombo","Art","Illustration","0",131,3772,49,1,0,4,0,4,37.0619125,77.3466,12.8911,30,"GBP",128.911,5.53934864033333,252.66556,1.96,"Funding Successful","success",3,10,7,0,1.4,19.6,"Art by Charlotte - Sri Lanka Volunteering Edition",1.28911,0,"martes","jueves",0,0,1,1,5408
"5388",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"Singapore","Singapore","Design","Product Design","0",56,2619,7,1,0,6,1,7,12.8571428571429,30,2,30,"USD",500,16.6666666666667,575,1.15,"Cancelled by Creator","fail",0,20,18,0,2.57,28.75,"Bubball",1,0,"martes","jueves",0,0,1,1,5409
"5389",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","New York","Publishing","Zines","1",96,3108,34,1,3,10,0,6,57.5,250,1,30,"USD",1500,50,5364,3.576,"Funding Successful","success",11,389,384,24,48,13.79,"The Fan Favorite: A Masks RPG Zine",1,1,"martes","jueves",0,0,1,1,5410
"5390",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United Kingdom","London","Art","Digital Art","0",124,2213,56,1,0,13,0,17,43.14727,103.1288,6.44555,30,"GBP",180.4754,7.75508809646667,935.89386,5.1857,"Funding Successful","success",10,26,24,7,1.26,27.92,"Kingdom Hearts Enamel Pins - Acrylic Keychains - Buttons",1.28911,1,"martes","jueves",0,0,1,1,5411
"5391",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Tucson","Fashion","Accessories","0",114,1079,20,1,0,1,0,4,16.75,35,7,30,"USD",400,13.3333333333333,93,0.2325,"Funding Unsuccessful","fail",0,7,6,0,1.5,13.29,"That's a Mood Hearts",1,1,"lunes","miércoles",0,0,1,1,5412
"5392",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Las Vegas","Fashion","Jewelry","0",126,243,35,1,0,1,0,1,125,125,125,30,"USD",20000,666.666666666667,1,1e-04,"Funding Unsuccessful","fail",0,1,0,0,0,1,"Bethlehem Infused 18k gold crosses.",1,1,"martes","jueves",0,0,1,1,5413
